id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
3729559,2016/07/23 1:25 PM CEST,2016-07-23,2016-07-23 11:25:00 UTC,Paris,63000,qgroom,2016-07-23 15:02:01 UTC,2017-11-16 21:31:07 UTC,research,CC0,http://www.inaturalist.org/observations/3729559,https://static.inaturalist.org/photos/4332275/medium.jpg?1469286068,,"",on Lavandula angustifolia,1,0,false,,"Tervuren, Belgium",50.835884,4.53494,6,,,false,,,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
4877012,2017/01/01 11:18 AM CET,2017-01-01,2017-01-01 10:18:00 UTC,Paris,63000,qgroom,2017-01-01 11:32:31 UTC,2020-12-30 07:18:31 UTC,research,CC0,https://www.inaturalist.org/observations/4877012,https://static.inaturalist.org/photos/5928447/medium.jpeg?1483270320,,"",,2,0,false,,"Tervuren, Belgium",50.8359404889,4.5350682735,15,,open,false,,,European Robin,Erithacus rubecula,European Robin,Aves,13094
4877014,2017/01/01 10:31 AM CET,2017-01-01,2017-01-01 09:31:00 UTC,Paris,63000,qgroom,2017-01-01 11:33:33 UTC,2020-08-07 02:32:27 UTC,research,CC0,https://www.inaturalist.org/observations/4877014,https://static.inaturalist.org/photos/5928449/medium.jpeg?1483270380,,"","",1,0,false,,"Tervuren, Belgium",50.8359066103,4.5351326466,15,,open,false,,,Eurasian Blackbird,Turdus merula,Eurasian Blackbird,Aves,12716
5021979,2017/01/29 4:21 PM CET,2017-01-29,2017-01-29 15:21:00 UTC,Paris,63000,qgroom,2017-01-29 15:08:25 UTC,2020-12-04 18:27:31 UTC,research,CC0,https://www.inaturalist.org/observations/5021979,https://static.inaturalist.org/photos/6145403/medium.jpeg?1485702433,,"",,2,0,false,,"Tervuren, Belgium",50.8358253015,4.5350682735,15,,,false,,,European Bramble Complex,Rubus fruticosus,European bramble complex,Plantae,55911
5021980,2017/01/29 4:24 PM CET,2017-01-29,2017-01-29 15:24:00 UTC,Paris,63000,qgroom,2017-01-29 15:08:25 UTC,2017-11-16 21:31:09 UTC,research,CC0,https://www.inaturalist.org/observations/5021980,https://static.inaturalist.org/photos/6145406/medium.jpeg?1485702457,,"",,1,0,false,,"Tervuren, Belgium",50.8358253015,4.5350682735,15,,,false,,,Grey-cushioned Grimmia,Grimmia pulvinata,Grey-cushioned Grimmia,Plantae,56117
5021981,2017/01/29 4:23 PM CET,2017-01-29,2017-01-29 15:23:00 UTC,Paris,63000,qgroom,2017-01-29 15:08:25 UTC,2017-11-16 21:31:15 UTC,research,CC0,https://www.inaturalist.org/observations/5021981,https://static.inaturalist.org/photos/6145404/medium.jpeg?1485702440,,"",,1,0,false,,"Tervuren, Belgium",50.8358253015,4.5350682735,15,,,false,,,Square Gooseneck Moss,Rhytidiadelphus squarrosus,Square Gooseneck Moss,Plantae,123754
5280125,2017-03-11 8:31:41 a.m. CET,2017-03-11,2017-03-11 07:31:41 UTC,Paris,63000,qgroom,2017-03-11 07:33:31 UTC,2017-11-16 21:31:08 UTC,research,CC0,https://www.inaturalist.org/observations/5280125,https://static.inaturalist.org/photos/6528361/medium.jpeg?1489217621,,"","",1,0,false,2,"louis pelserssquare 1, Tervuren",50.835901,4.534532,177,,,false,,,English Plantain,Plantago lanceolata,ribwort plantain,Plantae,53178
5280968,2017/03/11 3:44 PM CET,2017-03-11,2017-03-11 14:44:00 UTC,Paris,63000,qgroom,2017-03-11 14:36:22 UTC,2018-04-27 15:54:22 UTC,needs_id,CC0,https://www.inaturalist.org/observations/5280968,https://static.inaturalist.org/photos/6529656/medium.jpeg?1489242945,,"","",0,0,false,,"Louis Pelserssquare 1, 3080 Tervuren, Belgium",50.8358913,4.5345418,54,,,false,,,Bumble Bees,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516
5280969,2017/03/11 3:46 PM CET,2017-03-11,2017-03-11 14:46:00 UTC,Paris,63000,qgroom,2017-03-11 14:36:22 UTC,2017-11-16 21:29:39 UTC,research,CC0,https://www.inaturalist.org/observations/5280969,https://static.inaturalist.org/photos/6529653/medium.jpeg?1489242939,,"","",1,0,false,,"Louis Pelserssquare 1, 3080 Tervuren, Belgium",50.8358913,4.5345418,54,,,false,,,Tree Bumblebee,Bombus hypnorum,Tree Bumble Bee,Insecta,61803
5288557,2017-03-12 1:24:11 p.m. CET,2017-03-12,2017-03-12 12:24:11 UTC,Paris,63000,qgroom,2017-03-12 12:25:21 UTC,2019-09-16 06:37:35 UTC,research,CC0,https://www.inaturalist.org/observations/5288557,https://static.inaturalist.org/photos/6541438/medium.jpeg?1489321547,,,,2,0,false,2,Leuvensesteenweg 98 3080 Tervuren,50.83594698,4.53514751,10,,,false,,,Comma,Polygonia c-album,European Comma,Insecta,56225
6222247,2017-05-15 6:54:21 pm CEST,2017-05-15,2017-05-15 16:54:21 UTC,Paris,63000,qgroom,2017-05-15 16:56:16 UTC,2020-09-02 18:02:20 UTC,research,CC0,https://www.inaturalist.org/observations/6222247,https://static.inaturalist.org/photos/7817513/medium.jpeg?1494867456,,"","",4,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.835741,4.534918,13,,,false,gps,gps,Gendarme,Pyrrhocoris apterus,European Firebug,Insecta,55610
6222260,2017-05-15 6:56:35 pm CEST,2017-05-15,2017-05-15 16:56:35 UTC,Paris,63000,qgroom,2017-05-15 16:58:16 UTC,2020-12-13 19:27:16 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6222260,https://static.inaturalist.org/photos/7817528/medium.jpeg?1494867511,,"","",3,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.83583274,4.53504982,3,,,false,,,Anthophila,Anthophila,Bees,Insecta,630955
6222264,2017-05-15 6:58:11 pm CEST,2017-05-15,2017-05-15 16:58:11 UTC,Paris,63000,qgroom,2017-05-15 16:58:52 UTC,2017-11-16 21:29:58 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6222264,https://static.inaturalist.org/photos/7817532/medium.jpeg?1494867547,,"","",1,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.83584724,4.53504526,4,,,false,,,Bumble Bees,Bombus,Bumble Bees,Insecta,52775
6222272,2017-05-15 6:58:55 pm CEST,2017-05-15,2017-05-15 16:58:55 UTC,Paris,63000,qgroom,2017-05-15 16:59:56 UTC,2017-11-16 21:29:59 UTC,research,CC0,https://www.inaturalist.org/observations/6222272,https://static.inaturalist.org/photos/7817548/medium.jpeg?1494867613,,"",,2,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.83578302,4.53504877,3,,,false,,,Goldenrod Crab Spider,Misumena vatia,Goldenrod Crab Spider,Arachnida,55746
6260658,2017-05-18 6:29:28 pm CEST,2017-05-18,2017-05-18 16:29:28 UTC,Paris,63000,qgroom,2017-05-18 16:32:14 UTC,2017-11-16 21:29:57 UTC,research,CC0,https://www.inaturalist.org/observations/6260658,https://static.inaturalist.org/photos/7873806/medium.jpeg?1495125388,,"",,1,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.83574026,4.53498397,5,,,false,,,Criocère de l'asperge,Crioceris asparagi,Common Asparagus Beetle,Insecta,127309
6301225,2017-05-21 3:18:33 pm CEST,2017-05-21,2017-05-21 13:18:33 UTC,Paris,63000,qgroom,2017-05-21 13:21:16 UTC,2019-02-21 13:12:34 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6301225,https://static.inaturalist.org/photos/7932920/medium.jpeg?1495372883,,"",,5,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.83577608,4.53505389,4,,,false,,,Bourdon,Bombus,Bumble Bees,Insecta,52775
6301246,2017-05-21 3:21:42 pm CEST,2017-05-21,2017-05-21 13:21:42 UTC,Paris,63000,qgroom,2017-05-21 13:23:37 UTC,2017-11-16 21:30:00 UTC,research,CC0,https://www.inaturalist.org/observations/6301246,https://static.inaturalist.org/photos/7932955/medium.jpeg?1495373030,,"","",1,0,false,2,Louis Pelserssquare 2 3080 Tervuren,50.8357644,4.535013,4,,,false,,,Wasp Beetle,Clytus arietis,Wasp Beetle,Insecta,124540
6301409,2017-05-21 3:34:32 pm CEST,2017-05-21,2017-05-21 13:34:32 UTC,Paris,63000,qgroom,2017-05-21 13:34:56 UTC,2019-10-09 14:27:10 UTC,research,CC0,https://www.inaturalist.org/observations/6301409,https://static.inaturalist.org/photos/7933307/medium.jpeg?1495375148,,"","",3,0,false,2,Louis Pelserssquare 6 3080 Tervuren,50.83569605,4.53494315,4,,,false,,,Punaise des baies,Dolycoris baccarum,Sloe Bug,Insecta,51666
6320414,2017-05-22 7:27:18 pm CEST,2017-05-22,2017-05-22 17:27:18 UTC,Paris,63000,qgroom,2017-05-22 17:29:15 UTC,2019-12-24 12:04:12 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6320414,https://static.inaturalist.org/photos/7959976/medium.jpeg?1495474164,,"","",2,0,false,2,Leuvensesteenweg 98 3080 Tervuren,50.8358955383,4.53520298,,,,false,gps,gps,Heliophanus,Heliophanus,Sun Jumping Spiders,Arachnida,141760
6401361,2017/05/28 5:07 PM CEST,2017-05-28,2017-05-28 15:07:00 UTC,Paris,63000,qgroom,2017-05-28 15:55:09 UTC,2017-11-16 21:29:34 UTC,research,CC0,https://www.inaturalist.org/observations/6401361,https://static.inaturalist.org/photos/8075120/medium.jpeg?1495986909,,"","",1,0,false,,"Louis Pelserssquare, 3080 Tervuren, Belgium",50.8358503,4.5347168,28,,,false,,,Thick-legged Flower Beetle,Oedemera nobilis,Thick-legged Flower Beetle,Insecta,61844
6401423,2017/05/28 4:52 PM CEST,2017-05-28,2017-05-28 14:52:00 UTC,Paris,63000,qgroom,2017-05-28 16:02:41 UTC,2017-11-16 21:29:21 UTC,research,CC0,https://www.inaturalist.org/observations/6401423,https://static.inaturalist.org/photos/8075213/medium.jpeg?1495987362,,"","",1,0,false,,"Tervuren, Belgium",50.8357981985,4.5349502563,31,,,false,,,Common Blue Damselfly,Enallagma cyathigerum,Common Blue Damselfly,Insecta,99901
6477990,2017/06/03 12:45 PM CEST,2017-06-03,2017-06-03 10:45:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:02 UTC,2020-08-13 20:45:28 UTC,research,CC0,https://www.inaturalist.org/observations/6477990,https://static.inaturalist.org/photos/8193096/medium.jpeg?1496491149,,"",,1,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Zwölfpunkt-Spargelkäfer,Crioceris duodecimpunctata,Spotted Asparagus Beetle,Insecta,217763
6477991,2017/06/03 12:36 PM CEST,2017-06-03,2017-06-03 10:36:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:02 UTC,2019-12-24 12:06:06 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6477991,https://static.inaturalist.org/photos/8193093/medium.jpeg?1496491116,,"","",2,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Heliophanus,Heliophanus,Sun Jumping Spiders,Arachnida,141760
6477992,2017/06/03 12:47 PM CEST,2017-06-03,2017-06-03 10:47:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:02 UTC,2017-11-16 21:30:08 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6477992,https://static.inaturalist.org/photos/8193100/medium.jpeg?1496491157,,"","",0,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Bees and Allies,Apoidea,Bees and Apoid Wasps,Insecta,47222
6477993,2017/06/03 12:37 PM CEST,2017-06-03,2017-06-03 10:37:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:02 UTC,2017-11-16 21:29:42 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6477993,https://static.inaturalist.org/photos/8193094/medium.jpeg?1496491127,,"","",0,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Potter Wasps,Eumeninae,Potter and Mason Wasps,Insecta,119344
6477995,2017/06/03 12:59 PM CEST,2017-06-03,2017-06-03 10:59:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:03 UTC,2017-12-03 17:10:07 UTC,research,CC0,https://www.inaturalist.org/observations/6477995,https://static.inaturalist.org/photos/8193101/medium.jpeg?1496491166,,"","",2,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Valgus hemipterus,Valgus hemipterus,,Insecta,338214
6477996,2017/06/03 12:59 PM CEST,2017-06-03,2017-06-03 10:59:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:03 UTC,2020-11-02 11:14:45 UTC,research,CC0,https://www.inaturalist.org/observations/6477996,https://static.inaturalist.org/photos/8193105/medium.jpeg?1496491176,,"","",3,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Deraeocoris ruber,Deraeocoris ruber,,Insecta,451784
6477997,2017/06/03 12:59 PM CEST,2017-06-03,2017-06-03 10:59:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:04 UTC,2017-11-16 21:29:50 UTC,research,CC0,https://www.inaturalist.org/observations/6477997,https://static.inaturalist.org/photos/8193106/medium.jpeg?1496491186,,"",,1,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Wood Avens,Geum urbanum,Wood Avens,Plantae,55891
6477998,2017/06/03 1:02 PM CEST,2017-06-03,2017-06-03 11:02:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:04 UTC,2019-05-08 06:28:30 UTC,research,CC0,https://www.inaturalist.org/observations/6477998,https://static.inaturalist.org/photos/8193109/medium.jpeg?1496491198,,"","",1,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Apple Ermine,Yponomeuta malinellus,Apple Ermine,Insecta,324938
6477999,2017/06/03 1:03 PM CEST,2017-06-03,2017-06-03 11:03:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:04 UTC,2018-04-27 14:59:15 UTC,research,CC0,https://www.inaturalist.org/observations/6477999,https://static.inaturalist.org/photos/8193110/medium.jpeg?1496491205,,"",,1,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Black Cherry Aphid,Myzus cerasi,Black Cherry Aphid,Insecta,393053
6478000,2017/06/03 1:06 PM CEST,2017-06-03,2017-06-03 11:06:00 UTC,Paris,63000,qgroom,2017-06-03 12:03:04 UTC,2019-03-01 17:37:41 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6478000,https://static.inaturalist.org/photos/8193111/medium.jpeg?1496491216,,"",,1,0,false,,"Tervuren, Belgium",50.8357981985,4.534971714,31,,,false,,,Root-maggot Flies,Anthomyiidae,Root-maggot Flies,Insecta,49996
6493761,2017/06/04 4:33 PM CEST,2017-06-04,2017-06-04 14:33:00 UTC,Paris,63000,qgroom,2017-06-04 15:33:40 UTC,2018-04-27 14:58:38 UTC,research,CC0,https://www.inaturalist.org/observations/6493761,https://static.inaturalist.org/photos/8216376/medium.jpeg?1496590007,,"","",1,0,false,,"Tervuren, Belgium",50.8358524044,4.5350468159,27,,,false,,,Lecidella elaeochroma,Lecidella elaeochroma,Lecidella lichen,Fungi,223123
6493762,2017/06/04 4:26 PM CEST,2017-06-04,2017-06-04 14:26:00 UTC,Paris,63000,qgroom,2017-06-04 15:33:40 UTC,2019-05-04 20:30:17 UTC,research,CC0,https://www.inaturalist.org/observations/6493762,https://static.inaturalist.org/photos/8216382/medium.jpeg?1496590044,,"","",2,0,false,,"Tervuren, Belgium",50.8358524044,4.5350468159,27,,,false,,,Didymomyia tiliacea,Didymomyia tiliacea,,Insecta,504513
6493763,2017/06/04 4:35 PM CEST,2017-06-04,2017-06-04 14:35:00 UTC,Paris,63000,qgroom,2017-06-04 15:33:40 UTC,2019-10-09 14:34:11 UTC,research,CC0,https://www.inaturalist.org/observations/6493763,https://static.inaturalist.org/photos/8216358/medium.jpeg?1496589958,,"",,4,0,false,,"Tervuren, Belgium",50.8358524044,4.5350468159,27,,,false,,,Corée marginée,Coreus marginatus,Dock Bug,Insecta,318545
6493764,2017/06/04 4:38 PM CEST,2017-06-04,2017-06-04 14:38:00 UTC,Paris,63000,qgroom,2017-06-04 15:33:40 UTC,2018-04-27 14:57:20 UTC,research,CC0,https://www.inaturalist.org/observations/6493764,https://static.inaturalist.org/photos/8216349/medium.jpeg?1496589920,,"","",1,0,false,,"Tervuren, Belgium",50.8358524044,4.5350468159,27,,,false,,,Mealy Plum Aphid,Hyalopterus pruni,Mealy Plum Aphid,Insecta,143343
6493766,2017/06/04 4:25 PM CEST,2017-06-04,2017-06-04 14:25:00 UTC,Paris,63000,qgroom,2017-06-04 15:33:41 UTC,2018-12-19 11:39:11 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6493766,https://static.inaturalist.org/photos/8216521/medium.jpeg?1496590494,,"","",1,0,false,,"Tervuren, Belgium",50.8358524044,4.5350468159,27,,,false,,,Planthoppers,Issidae,Issid Planthoppers,Insecta,56579
6493767,2017/06/04 4:23 PM CEST,2017-06-04,2017-06-04 14:23:00 UTC,Paris,63000,qgroom,2017-06-04 15:33:42 UTC,2018-10-21 09:23:39 UTC,research,CC0,https://www.inaturalist.org/observations/6493767,https://static.inaturalist.org/photos/8216397/medium.jpeg?1496590106,,"","",2,0,false,,"Tervuren, Belgium",50.8358524044,4.5350468159,27,,,false,,,Lime Leaf-stalk Gall-midge,Contarinia tiliarum,Lime Leaf-stalk Gall-midge,Insecta,359446
6807985,2017/06/25 2:38 PM CEST,2017-06-25,2017-06-25 12:38:00 UTC,Paris,63000,qgroom,2017-06-26 14:31:43 UTC,2017-11-16 21:29:53 UTC,needs_id,CC0,https://www.inaturalist.org/observations/6807985,https://static.inaturalist.org/photos/8662618/medium.jpg?1498487472,,"","",0,0,false,,"Tervuren, Belgium",50.8357353056,4.5349111111,,,,false,,,Fruit Flies,Tephritidae,Fruit Flies,Insecta,47990
7295341,2017/07/31 7:08 PM CEST,2017-07-31,2017-07-31 17:08:00 UTC,Paris,63000,qgroom,2017-07-31 17:21:52 UTC,2017-11-16 21:26:49 UTC,research,CC0,https://www.inaturalist.org/observations/7295341,https://static.inaturalist.org/photos/9438416/medium.jpg?1501521671,,"",,2,0,false,,"Tervuren, Belgium",50.8357391111,4.5349488333,,,,false,,,Frelon européen,Vespa crabro,European Hornet,Insecta,54327
7655993,2017-08-26 1:14:04 pm CEST,2017-08-26,2017-08-26 11:14:04 UTC,Paris,63000,qgroom,2017-08-26 11:14:52 UTC,2017-11-16 21:26:40 UTC,research,CC0,https://www.inaturalist.org/observations/7655993,https://static.inaturalist.org/photos/10020058/medium.jpeg?1503746101,,"","",1,0,false,2,"Afrikalaan 16, 3080 Tervuren, Belgium",50.8359947205,4.5351977348,,,,false,gps,gps,Common Grass-veneer,Agriphila tristella,Common Grass-veneer,Insecta,325426
7670568,2017-08-27 9:58:58 am CEST,2017-08-27,2017-08-27 07:58:58 UTC,Paris,63000,qgroom,2017-08-27 07:59:30 UTC,2017-12-05 20:17:09 UTC,research,CC0,https://www.inaturalist.org/observations/7670568,https://static.inaturalist.org/photos/10044358/medium.jpeg?1503820781,,"",,2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83583858,4.53507301,7,,,false,,,Speckled Bush-cricket,Leptophyes punctatissima,Speckled Bush-cricket,Insecta,131035
7672096,2017-08-27 3:20:13 pm CEST,2017-08-27,2017-08-27 13:20:13 UTC,Paris,63000,qgroom,2017-08-27 13:21:40 UTC,2020-11-19 20:45:52 UTC,research,CC0,https://www.inaturalist.org/observations/7672096,https://static.inaturalist.org/photos/10046906/medium.jpeg?1503840872,,"","",2,0,false,2,"Vlaams Brabant, Vlaanderen, BE",50.83576378,4.53502736,4,,,false,,,Corn Smut,Ustilago maydis,Corn Smut,Fungi,151802
7672185,2017-08-27 3:34:33 pm CEST,2017-08-27,2017-08-27 13:34:33 UTC,Paris,63000,qgroom,2017-08-27 13:34:57 UTC,2019-07-08 16:11:36 UTC,research,CC0,https://www.inaturalist.org/observations/7672185,https://static.inaturalist.org/photos/10046913/medium.jpeg?1503840902,,"",,3,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83588008,4.535043,35,,,false,,,Coccinelle à virgules,Exochomus quadripustulatus,Pine Ladybird,Insecta,243968
7672189,2017-08-27 3:28:35 pm CEST,2017-08-27,2017-08-27 13:28:35 UTC,Paris,63000,qgroom,2017-08-27 13:35:40 UTC,2019-12-24 13:04:40 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7672189,https://static.inaturalist.org/photos/10046922/medium.jpeg?1503840947,,"","",3,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8359527588,4.5350451469,,,,false,gps,gps,Xysticus cristatus,Xysticus,Ground Crab Spiders,Arachnida,61903
7698133,2017-08-29 8:03:46 am CEST,2017-08-29,2017-08-29 06:03:46 UTC,Paris,63000,qgroom,2017-08-29 07:03:07 UTC,2020-02-09 15:17:40 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7698133,https://static.inaturalist.org/photos/10090470/medium.jpeg?1503990477,,"","",2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8357810974,4.534869194,,,,false,gps,gps,Dasypoda,Dasypoda hirtipes,Common Pantaloon Bee,Insecta,746682
7711228,2017-08-30 6:24:29 am CEST,2017-08-30,2017-08-30 04:24:29 UTC,Paris,63000,qgroom,2017-08-30 04:26:45 UTC,2018-04-16 18:04:25 UTC,research,CC0,https://www.inaturalist.org/observations/7711228,https://static.inaturalist.org/photos/10112323/medium.jpeg?1504067212,,"","",1,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8358578,4.5350847,26,,,false,,,Yellow Shell,Camptogramma bilineata,Yellow Shell Moth,Insecta,61972
7711236,2017-08-30 6:27:02 am CEST,2017-08-30,2017-08-30 04:27:02 UTC,Paris,63000,qgroom,2017-08-30 04:28:14 UTC,2017-11-16 21:27:04 UTC,research,CC0,https://www.inaturalist.org/observations/7711236,https://static.inaturalist.org/photos/10112332/medium.jpeg?1504067299,,"","",2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83582937,4.53508201,3,,,false,,,Orange Swift,Triodia sylvina,Orange Swift,Insecta,461806
7723426,2017-08-31 7:18:10 am CEST,2017-08-31,2017-08-31 05:18:10 UTC,Paris,63000,qgroom,2017-08-31 05:21:12 UTC,2019-07-16 21:37:23 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7723426,https://static.inaturalist.org/photos/10134615/medium.jpeg?1504181890,,"",,3,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83587164,4.53506175,10,,,false,,,Arion Slugs,Arion,Arion Slugs,Mollusca,54582
7728455,2017-08-31 9:05:50 pm CEST,2017-08-31,2017-08-31 19:05:50 UTC,Paris,63000,qgroom,2017-08-31 19:08:53 UTC,2018-04-23 10:41:23 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7728455,https://static.inaturalist.org/photos/10139966/medium.jpeg?1504206538,,"",,1,0,false,2,"Leuvensesteenweg 98, 3080 Tervuren, Belgium",50.83592606,4.53533903,5,,,false,,,Svensson's Copper Underwing,Amphipyra berbera,Svensson's Copper Underwing,Insecta,325248
7764160,2017-09-03 6:08:19 pm CEST,2017-09-03,2017-09-03 16:08:19 UTC,Paris,63000,qgroom,2017-09-03 17:39:16 UTC,2018-09-11 08:52:19 UTC,research,CC0,https://www.inaturalist.org/observations/7764160,https://static.inaturalist.org/photos/10198143/medium.jpeg?1504460361,,"",,3,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8358192444,4.5350813866,,,,false,gps,gps,Box Tree Moth,Cydalima perspectalis,Box Tree Moth,Insecta,325295
