id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7821907,2017/09/07 5:59 PM CEST,2017-09-07,2017-09-07 15:59:00 UTC,Paris,63000,qgroom,2017-09-07 17:15:05 UTC,2018-09-24 10:47:20 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7821907,https://static.inaturalist.org/photos/10292030/medium.jpeg?1504804218,,"",,2,0,false,,"Tervuren, Belgium",50.8358069605,4.5350808344,38,,,false,,,Ichneumonid Wasps,Ichneumonidae,Ichneumonid Wasps,Insecta,47199
7821908,2017/09/07 6:10 PM CEST,2017-09-07,2017-09-07 16:10:00 UTC,Paris,63000,qgroom,2017-09-07 17:15:05 UTC,2019-04-21 15:47:04 UTC,research,CC0,https://www.inaturalist.org/observations/7821908,https://static.inaturalist.org/photos/10292033/medium.jpeg?1504804221,,"",,2,0,false,,"Tervuren, Belgium",50.8358069605,4.5350808344,38,,,false,,,Chrysolina americana,Chrysolina americana,Rosemary Beetle,Insecta,209660
7821909,2017/09/07 6:13 PM CEST,2017-09-07,2017-09-07 16:13:00 UTC,Paris,63000,qgroom,2017-09-07 17:15:05 UTC,2020-08-13 16:33:59 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7821909,https://static.inaturalist.org/photos/10292036/medium.jpeg?1504804233,,"",,1,0,false,,"Tervuren, Belgium",50.8358069605,4.5350808344,38,,,false,,,Panorpa,Panorpa vulgaris,,Insecta,123579
7821910,2017/09/07 6:12 PM CEST,2017-09-07,2017-09-07 16:12:00 UTC,Paris,63000,qgroom,2017-09-07 17:15:06 UTC,2018-04-23 10:25:47 UTC,research,CC0,https://www.inaturalist.org/observations/7821910,https://static.inaturalist.org/photos/10292039/medium.jpeg?1504804257,,"",,1,0,false,,"Tervuren, Belgium",50.8358069605,4.5350808344,38,,,false,,,European Fruit Scale,Parthenolecanium corni,European Fruit Scale,Insecta,394614
7821911,2017/09/07 6:11 PM CEST,2017-09-07,2017-09-07 16:11:00 UTC,Paris,63000,qgroom,2017-09-07 17:15:07 UTC,2017-11-16 21:26:47 UTC,research,CC0,https://www.inaturalist.org/observations/7821911,https://static.inaturalist.org/photos/10292045/medium.jpeg?1504804279,,"",,2,0,false,,"Tervuren, Belgium",50.8358069605,4.5350808344,38,,,false,,,Cross Orbweaver,Araneus diadematus,Cross Orbweaver,Arachnida,52628
7821912,2017/09/07 6:05 PM CEST,2017-09-07,2017-09-07 16:05:00 UTC,Paris,63000,qgroom,2017-09-07 17:15:07 UTC,2019-12-24 12:11:26 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7821912,https://static.inaturalist.org/photos/10292063/medium.jpeg?1504804323,,"","",3,0,false,,"Tervuren, Belgium",50.8358069605,4.5350808344,38,,,false,,,Metellina,Metellina,,Arachnida,55622
7847739,2017/09/09 7:18 PM CEST,2017-09-09,2017-09-09 17:18:00 UTC,Paris,63000,qgroom,2017-09-09 18:17:23 UTC,2019-02-21 13:14:08 UTC,needs_id,CC0,https://www.inaturalist.org/observations/7847739,https://static.inaturalist.org/photos/10336508/medium.jpeg?1504981037,,"",,4,0,false,,"Tervuren, Belgium",50.835793409,4.5350164614,53,,,false,,,Bourdon,Bombus,Bumble Bees,Insecta,52775
7860870,2017/09/10 3:12 PM CEST,2017-09-10,2017-09-10 13:12:00 UTC,Paris,63000,qgroom,2017-09-10 15:00:35 UTC,2017-11-16 21:26:55 UTC,research,CC0,https://www.inaturalist.org/observations/7860870,https://static.inaturalist.org/photos/10355241/medium.jpeg?1505055562,,"","",1,0,false,,"Tervuren, Belgium",50.83581175,4.5350790024,31,,,false,,,Grove Snail,Cepaea nemoralis,Brown-lipped Snail,Mollusca,48586
7860871,2017/09/10 3:13 PM CEST,2017-09-10,2017-09-10 13:13:00 UTC,Paris,63000,qgroom,2017-09-10 15:00:35 UTC,2017-12-12 11:13:06 UTC,research,CC0,https://www.inaturalist.org/observations/7860871,https://static.inaturalist.org/photos/10355243/medium.jpeg?1505055570,,"",,2,0,false,,"Tervuren, Belgium",50.83581175,4.5350790024,31,,,false,,,Leste vert,Chalcolestes viridis,Western Willow Spreadwing,Insecta,124488
7942851,2017-09-16 11:27:48 am CEST,2017-09-16,2017-09-16 09:27:48 UTC,Paris,63000,qgroom,2017-09-16 11:48:08 UTC,2017-11-16 21:27:08 UTC,research,CC0,https://www.inaturalist.org/observations/7942851,https://static.inaturalist.org/photos/10490306/medium.jpeg?1505562507,,"","",1,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83584472,4.53486856,4,,,false,,,Phalera bucephala,Phalera bucephala,Buff-tip,Insecta,55361
7961347,2017/09/17 3:37 PM CEST,2017-09-17,2017-09-17 13:37:00 UTC,Paris,63000,qgroom,2017-09-17 14:48:23 UTC,2020-11-02 08:45:03 UTC,research,CC0,https://www.inaturalist.org/observations/7961347,https://static.inaturalist.org/photos/10519432/medium.jpeg?1505659677,,"",,3,0,false,,"Louis Pelserssquare, 3080 Tervuren, Belgium",50.8357121,4.5348448,28,,,false,,,Opilio canestrinii,Opilio canestrinii,Canestrini's Harvestman,Arachnida,527576
8052246,2017/09/23 4:24 PM CEST,2017-09-23,2017-09-23 14:24:00 UTC,Paris,63000,qgroom,2017-09-23 14:50:59 UTC,2018-08-02 18:28:18 UTC,needs_id,CC0,https://www.inaturalist.org/observations/8052246,https://static.inaturalist.org/photos/10667655/medium.jpg?1506178073,,"",,1,0,false,,"Tervuren, Belgium",50.8358039722,4.53498075,,,,false,,,Eratigena,Eratigena,,Arachnida,418824
8052247,2017/09/23 3:31 PM CEST,2017-09-23,2017-09-23 13:31:00 UTC,Paris,63000,qgroom,2017-09-23 14:50:59 UTC,2017-11-16 21:27:06 UTC,research,CC0,https://www.inaturalist.org/observations/8052247,https://static.inaturalist.org/photos/10667660/medium.jpg?1506178095,,"","",1,0,false,,"Tervuren, Belgium",50.8357086111,4.5348481944,,,,false,,,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
8052248,2017/09/23 3:10 PM CEST,2017-09-23,2017-09-23 13:10:00 UTC,Paris,63000,qgroom,2017-09-23 14:50:59 UTC,2019-10-19 08:07:23 UTC,research,CC0,https://www.inaturalist.org/observations/8052248,https://static.inaturalist.org/photos/10667658/medium.jpg?1506178085,,"",,3,0,false,,"Tervuren, Belgium",50.8359870833,4.5350360833,,,,false,,,Setaria pumila,Setaria pumila,yellow foxtail,Plantae,48688
8861632,2017-11-19 4:22:19 pm CET,2017-11-19,2017-11-19 15:22:19 UTC,Paris,63000,qgroom,2017-11-19 16:03:24 UTC,2020-06-02 04:52:58 UTC,needs_id,CC0,https://www.inaturalist.org/observations/8861632,https://static.inaturalist.org/photos/11912669/medium.jpeg?1511107430,,"",,2,0,false,2,"Leuvensesteenweg 98, 3080 Tervuren, Belgium",50.83592057,4.53521502,4,,,false,,,Lecanoromycetidae,Lecanoromycetidae,,Fungi,952186
8861636,2017-11-19 4:46:17 pm CET,2017-11-19,2017-11-19 15:46:17 UTC,Paris,63000,qgroom,2017-11-19 16:03:55 UTC,2017-11-28 04:19:57 UTC,research,CC0,https://www.inaturalist.org/observations/8861636,https://static.inaturalist.org/photos/11912677/medium.jpeg?1511107462,,"",,2,0,false,2,"Leuvensesteenweg 98, 3080 Tervuren, Belgium",50.83589082,4.53520808,5,,,false,,,Silvery Bryum,Bryum argenteum,Silvery Bryum,Plantae,123390
8861639,2017-11-19 4:51:36 pm CET,2017-11-19,2017-11-19 15:51:36 UTC,Paris,63000,qgroom,2017-11-19 16:04:28 UTC,2017-11-19 16:15:28 UTC,needs_id,CC0,https://www.inaturalist.org/observations/8861639,https://static.inaturalist.org/photos/11912684/medium.jpeg?1511107494,,"","",0,0,false,2,"Leuvensesteenweg 98, 3080 Tervuren, Belgium",50.83588738,4.5351966,3,,,false,,,Fungi and lichens,Fungi,Fungi Including Lichens,Fungi,47170
8915739,2017-11-24 7:04:01 am CET,2017-11-24,2017-11-24 06:04:01 UTC,Paris,63000,qgroom,2017-11-24 06:07:41 UTC,2019-06-08 16:17:56 UTC,research,CC0,https://www.inaturalist.org/observations/8915739,https://static.inaturalist.org/photos/12003233/medium.jpeg?1511503668,,"",,2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83579244,4.53507262,43,,,false,,,Punaise américaine,Leptoglossus occidentalis,Western Conifer Seed Bug,Insecta,67771
9302720,2017-12-30 9:02:03 am CET,2017-12-30,2017-12-30 08:02:03 UTC,Paris,63000,qgroom,2017-12-30 08:04:37 UTC,2018-11-11 03:46:07 UTC,needs_id,CC0,https://www.inaturalist.org/observations/9302720,https://static.inaturalist.org/photos/12614938/medium.jpeg?1514621081,,"",,0,0,false,2,"Leuvensesteenweg 98, 3080 Tervuren, Belgium",50.8358773,4.53510402,9,,,false,gps,gps,Butterflies and Moths,Alucita,,Insecta,70204
10680016,2018-04-07 5:51:37 pm CEST,2018-04-07,2018-04-07 15:51:37 UTC,Paris,63000,qgroom,2018-04-07 15:54:10 UTC,2018-04-11 04:35:00 UTC,research,CC0,https://www.inaturalist.org/observations/10680016,https://static.inaturalist.org/photos/14911152/medium.jpeg?1523116453,,"",,2,0,false,2,"Leuvensesteenweg 98, 3080 Tervuren, Belgium",50.8357915,4.5352222,50,,,false,,,Twenty-plume Moth,Alucita hexadactyla,Twenty-plume Moth,Insecta,70203
11019976,2018-04-16 8:43:50 pm CEST,2018-04-16,2018-04-16 18:43:50 UTC,Paris,63000,qgroom,2018-04-16 18:49:51 UTC,2018-04-16 22:24:26 UTC,research,CC0,https://www.inaturalist.org/observations/11019976,https://static.inaturalist.org/photos/15538790/medium.jpeg?1523904596,,"",,1,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8358602,4.5350897,39,,,false,,,German wasp,Vespula germanica,German Yellowjacket,Insecta,126155
11046125,2018-04-17 7:32:42 am CEST,2018-04-17,2018-04-17 05:32:42 UTC,Paris,63000,qgroom,2018-04-17 06:19:19 UTC,2018-04-24 08:29:41 UTC,needs_id,CC0,https://www.inaturalist.org/observations/11046125,https://static.inaturalist.org/photos/15588505/medium.jpeg?1523945982,,"","",0,0,false,2,"Vlaams Brabant, Vlaanderen, BE",50.8357196,4.5349607,31,,,false,,,Coprinellus,Coprinellus,,Fungi,56315
11332033,2018-04-22 9:46:56 pm CEST,2018-04-22,2018-04-22 19:46:56 UTC,Paris,63000,qgroom,2018-04-22 19:48:50 UTC,2018-05-02 08:56:21 UTC,needs_id,CC0,https://www.inaturalist.org/observations/11332033,https://static.inaturalist.org/photos/16137857/medium.jpeg?1524426534,,"",,1,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8358612061,4.5350899696,,,,false,gps,gps,Cockchafers,Melolontha melolontha,Common Cockchafer,Insecta,48197
12832618,2018-05-26 7:57:22 pm CEST,2018-05-26,2018-05-26 17:57:22 UTC,Paris,63000,qgroom,2018-05-26 18:13:10 UTC,2018-05-26 19:46:43 UTC,needs_id,CC0,https://www.inaturalist.org/observations/12832618,https://static.inaturalist.org/photos/18616145/medium.jpeg?1527358393,,"",,0,0,false,2,"Louis Pelserssquare 1, 3080 Tervuren, Belgium",50.8356771,4.5347391,22,,,false,,,Woolly Beech Aphid,Phyllaphis fagi,Woolly Beech Aphid,Insecta,142754
12832623,2018-05-26 7:58:27 pm CEST,2018-05-26,2018-05-26 17:58:27 UTC,Paris,63000,qgroom,2018-05-26 18:13:29 UTC,2020-08-13 16:34:13 UTC,research,CC0,https://www.inaturalist.org/observations/12832623,https://static.inaturalist.org/photos/18616165/medium.jpeg?1527358414,,"",,2,0,false,2,"Louis Pelserssquare 1, 3080 Tervuren, Belgium",50.8359684,4.5345997,19,,,false,,,Common Scorpionfly,Panorpa communis,Common European Scorpionfly,Insecta,51699
12832637,2018-05-26 7:59:23 pm CEST,2018-05-26,2018-05-26 17:59:23 UTC,Paris,63000,qgroom,2018-05-26 18:13:48 UTC,2018-08-14 17:38:00 UTC,research,CC0,https://www.inaturalist.org/observations/12832637,https://static.inaturalist.org/photos/18616189/medium.jpeg?1527358432,,"",,1,0,false,2,"Louis Pelserssquare 6, 3080 Tervuren, Belgium",50.8356428,4.5349463,22,,,false,,,Cryptomyzus ribis,Cryptomyzus ribis,Redcurrant Blister Aphid,Insecta,454348
12832644,2018-05-26 8:02:24 pm CEST,2018-05-26,2018-05-26 18:02:24 UTC,Paris,63000,qgroom,2018-05-26 18:13:58 UTC,2020-01-05 20:05:28 UTC,research,CC0,https://www.inaturalist.org/observations/12832644,https://static.inaturalist.org/photos/18616203/medium.jpeg?1527358442,,"",,2,0,false,2,"Vlaams Brabant, Vlaanderen, BE",50.8360813,4.534845,53,,,false,gps,gps,Coccinelle asiatique,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
12989970,2018/05/29 7:02 PM CEST,2018-05-29,2018-05-29 17:02:00 UTC,Paris,63000,qgroom,2018-05-31 19:45:18 UTC,2018-12-08 10:51:56 UTC,research,CC0,https://www.inaturalist.org/observations/12989970,https://static.inaturalist.org/photos/18892339/medium.jpg?1527795881,,"",,2,0,false,,"Tervuren, Belgium",50.8356729495,4.5350405884,4,,,false,,,Dainty Damselfly,Coenagrion scitulum,Dainty Damselfly,Insecta,129033
13040595,2018/06/02 5:26 PM CEST,2018-06-02,2018-06-02 15:26:00 UTC,Paris,63000,qgroom,2018-06-02 15:30:22 UTC,2018-06-02 15:34:17 UTC,needs_id,CC0,https://www.inaturalist.org/observations/13040595,https://static.inaturalist.org/photos/18980802/medium.jpg?1527953398,,"","",0,0,false,,"Tervuren, Belgium",50.8360279722,4.5348689722,,,,false,,,Uroleucon,Uroleucon,,Insecta,84469
13105517,2018-06-04 7:37:29 am CEST,2018-06-04,2018-06-04 05:37:29 UTC,Paris,63000,qgroom,2018-06-04 05:39:27 UTC,2018-06-07 17:15:25 UTC,research,CC0,https://www.inaturalist.org/observations/13105517,https://static.inaturalist.org/photos/19100063/medium.jpeg?1528090795,,"",,2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83585064,4.53507927,7,,,false,,,Codling Moth,Cydia pomonella,Codling Moth,Insecta,47153
14899839,2018-07-29 3:20:53 pm CEST,2018-07-29,2018-07-29 13:20:53 UTC,Paris,63000,qgroom,2018-07-29 19:50:07 UTC,2019-02-21 00:39:17 UTC,research,CC0,https://www.inaturalist.org/observations/14899839,https://static.inaturalist.org/photos/22239676/medium.jpeg?1532893822,,"","",2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83585074,4.53506438,5,,,false,,,Leptophye ponctuée,Leptophyes punctatissima,Speckled Bush-cricket,Insecta,131035
15161345,2018-08-06 8:13:58 am CEST,2018-08-06,2018-08-06 06:13:58 UTC,Paris,63000,qgroom,2018-08-06 06:15:49 UTC,2020-07-10 10:11:57 UTC,research,CC0,https://www.inaturalist.org/observations/15161345,https://static.inaturalist.org/photos/22668352/medium.jpeg?1533536152,,"",,1,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.8357645315,4.5349187404,66,,,false,gps,gps,Broom Gall Mite,Aceria genistae,Broom Gall Mite,Arachnida,384897
17122076,2018-09-30 12:57:58 pm CEST,2018-09-30,2018-09-30 10:57:58 UTC,Paris,63000,qgroom,2018-10-02 06:37:34 UTC,2019-07-31 09:18:32 UTC,research,CC0,https://www.inaturalist.org/observations/17122076,https://static.inaturalist.org/photos/25932311/medium.jpeg?1538462258,,"",,3,0,false,2,"Leuvensesteenweg 98a, 3080 Tervuren, Belgium",50.8359023,4.5357894,800,,,false,,,Asiatic Knotweed,Reynoutria japonica,Japanese knotweed,Plantae,914922
18537389,2018-11-18 3:24:43 pm CET,2018-11-18,2018-11-18 14:24:43 UTC,Paris,63000,qgroom,2018-11-21 15:43:32 UTC,2019-11-11 15:02:08 UTC,research,CC0,https://www.inaturalist.org/observations/18537389,https://static.inaturalist.org/photos/28358175/medium.jpeg?1542815017,,"",,5,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83579671,4.53508865,4,,,false,,,Punaise américaine,Leptoglossus occidentalis,Western Conifer Seed Bug,Insecta,67771
20668786,2019-02-23,2019-02-23,,Brussels,63000,qgroom,2019-02-23 13:58:55 UTC,2019-04-29 21:53:41 UTC,research,CC0,https://www.inaturalist.org/observations/20668786,https://static.inaturalist.org/photos/31873512/medium.jpeg?1550930245,,"","",2,0,false,,"Tervuren, Belgium",50.8358503,4.5351030381,23,,,false,,,Éristale gluant,Eristalis tenax,Common Drone Fly,Insecta,55719
20668989,2019-02-23,2019-02-23,,Brussels,63000,qgroom,2019-02-23 14:00:06 UTC,2019-03-08 08:47:02 UTC,research,CC0,https://www.inaturalist.org/observations/20668989,https://static.inaturalist.org/photos/31873929/medium.jpeg?1550930362,,"","",1,0,false,,"Tervuren, Belgium",50.8357960941,4.5352103265,13,,,false,,,Large Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619
22661718,2019-04-18 5:56:08 pm CEST,2019-04-18,2019-04-18 15:56:08 UTC,Brussels,63000,qgroom,2019-04-18 16:04:44 UTC,2019-04-20 10:32:27 UTC,research,CC0,https://www.inaturalist.org/observations/22661718,https://static.inaturalist.org/photos/35113248/medium.jpeg?1555603487,,"",,3,0,false,2,"Vlaams Brabant, Vlaanderen, BE",50.83577205,4.53492276,7,,,false,,,Cardamine des prés,Cardamine pratensis,Cuckooflower,Plantae,54531
22752274,2019-04-20 2:41:27 pm CEST,2019-04-20,2019-04-20 12:41:27 UTC,Brussels,63000,qgroom,2019-04-20 13:10:38 UTC,2019-04-25 20:12:45 UTC,research,CC0,https://www.inaturalist.org/observations/22752274,https://static.inaturalist.org/photos/35260078/medium.jpeg?1555765843,,"",,4,0,false,2,"Louis Pelserssquare 6, 3080 Tervuren, Belgium",50.8357106,4.53492153,6,,,false,,,Green Tiger Beetle,Cicindela campestris,Green Tiger Beetle,Insecta,130143
22752288,2019-04-20 2:56:36 pm CEST,2019-04-20,2019-04-20 12:56:36 UTC,Brussels,63000,qgroom,2019-04-20 13:10:59 UTC,2019-04-20 13:22:21 UTC,needs_id,CC0,https://www.inaturalist.org/observations/22752288,https://static.inaturalist.org/photos/35260096/medium.jpeg?1555765863,,"",,0,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83574089,4.53504547,7,,,false,,,Polydrusus,Polydrusus,,Insecta,212047
22874206,2019-04-22 12:06:12 pm CEST,2019-04-22,2019-04-22 10:06:12 UTC,Brussels,63000,qgroom,2019-04-22 10:29:28 UTC,2019-04-24 17:45:24 UTC,research,CC0,https://www.inaturalist.org/observations/22874206,https://static.inaturalist.org/photos/35456356/medium.jpeg?1555928973,,"",,2,0,false,2,"Louis Pelserssquare 2, 3080 Tervuren, Belgium",50.83589323,4.53497781,10,,,false,,,Liophloeus tessulatus,Liophloeus tessulatus,,Insecta,311242
24505531,2019/05/04 2:16 PM CEST,2019-05-04,2019-05-04 12:16:00 UTC,Brussels,63000,qgroom,2019-05-04 12:48:41 UTC,2019-05-05 12:44:37 UTC,research,CC0,https://www.inaturalist.org/observations/24505531,https://static.inaturalist.org/photos/37893842/medium.jpg?1556974071,,"","",1,0,false,,"Tervuren, Belgium",50.8358097604,4.5350839273,1,,,false,,,Narcissus Bulb Fly,Merodon equestris,Narcissus Bulb Fly,Insecta,194786
25726304,2019-05-23 8:03:56 pm CEST,2019-05-23,2019-05-23 18:03:56 UTC,Brussels,63000,qgroom,2019-05-25 11:57:51 UTC,2019-05-25 11:58:09 UTC,needs_id,CC0,https://www.inaturalist.org/observations/25726304,https://static.inaturalist.org/photos/39879370/medium.jpeg?1558785477,,"",,0,0,false,2,"Tervuren, Belgium",50.83582342,4.5351852,6,,,false,,,Common Cat's-ear,Hypochaeris radicata,Common Cat's-ear,Plantae,53104
25726316,2019-05-25 1:56:11 pm CEST,2019-05-25,2019-05-25 11:56:11 UTC,Brussels,63000,qgroom,2019-05-25 11:58:12 UTC,2019-05-26 07:11:04 UTC,research,CC0,https://www.inaturalist.org/observations/25726316,https://static.inaturalist.org/photos/39879397/medium.jpeg?1558785497,,"",,2,0,false,2,"Tervuren, Belgium",50.83570666,4.53498931,9,,,false,,,Small Dusty Wave,Idaea seriata,Small Dusty Wave,Insecta,322983
25893746,2019-05-27 5:12:56 pm CEST,2019-05-27,2019-05-27 15:12:56 UTC,Brussels,63000,qgroom,2019-05-27 19:12:24 UTC,2019-05-28 08:43:44 UTC,research,CC0,https://www.inaturalist.org/observations/25893746,https://static.inaturalist.org/photos/40158089/medium.jpeg?1558984349,,"",,3,0,false,2,"Tervuren, Belgium",50.83572334,4.53497445,6,,,false,,,Point d'exclamation,Agrotis exclamationis,Heart and Dart,Insecta,132887
26054041,2019-05-30 2:09:21 pm CEST,2019-05-30,2019-05-30 12:09:21 UTC,Brussels,63000,qgroom,2019-05-30 12:12:10 UTC,2020-11-01 14:15:46 UTC,research,CC0,https://www.inaturalist.org/observations/26054041,https://static.inaturalist.org/photos/40422553/medium.jpeg?1559218333,,"",,3,0,false,2,"Tervuren, Belgium",50.83575201,4.53501775,7,,,false,,,Peribalus strictus vernalis,Peribalus strictus vernalis,,Insecta,787422
27831079,2019/06/28 9:57 PM CEST,2019-06-28,2019-06-28 19:57:00 UTC,Brussels,63000,qgroom,2019-06-28 20:32:45 UTC,2020-03-29 03:52:43 UTC,research,CC0,https://www.inaturalist.org/observations/27831079,https://static.inaturalist.org/photos/43342859/medium.jpg?1561753948,,"","",3,0,false,,"Tervuren, Belgium",50.835782,4.5351389722,,,open,false,,,Common Blue Damselfly,Enallagma cyathigerum,Common Blue Damselfly,Insecta,99901
28544088,2019-06-28 9:48:15 pm CEST,2019-06-28,2019-06-28 19:48:15 UTC,Brussels,63000,qgroom,2019-07-10 08:21:08 UTC,2020-09-16 09:56:53 UTC,research,CC0,https://www.inaturalist.org/observations/28544088,https://static.inaturalist.org/photos/44504176/medium.jpeg?1562746871,,"",,1,0,false,2,"Tervuren, Belgium",50.83592077,4.53507842,9,,,false,,,Пяденица крапчатая,Idaea seriata,Small Dusty Wave,Insecta,322983
30086937,2019-08-03 8:25:42 am CEST,2019-08-03,2019-08-03 06:25:42 UTC,Brussels,63000,qgroom,2019-08-03 06:27:39 UTC,2019-08-03 23:38:05 UTC,research,CC0,https://www.inaturalist.org/observations/30086937,https://static.inaturalist.org/photos/46986824/medium.jpeg?1564813662,,"",,1,0,false,2,"Tervuren, Belgium",50.8358688354,4.5352478027,,,open,false,gps,gps,Écureuil roux,Sciurus vulgaris,Eurasian Red Squirrel,Mammalia,46001
31769719,2019-08-30 5:32:46 am CEST,2019-08-30,2019-08-30 03:32:46 UTC,Brussels,63000,qgroom,2019-08-30 03:35:09 UTC,2020-09-03 09:47:53 UTC,research,CC0,https://www.inaturalist.org/observations/31769719,https://static.inaturalist.org/photos/49759703/medium.jpeg?1567136112,,"",,2,0,false,2,"Vlaams Brabant, Vlaanderen, BE",50.83576574,4.53500092,4,,,false,,,Gepijlde grasmot,Agriphila geniculea,Elbow-striped Grass-veneer,Insecta,334337
31969455,2019/09/02 6:02 AM CEST,2019-09-02,2019-09-02 04:02:00 UTC,Brussels,63000,qgroom,2019-09-02 05:45:41 UTC,2019-09-07 16:32:46 UTC,research,CC0,https://www.inaturalist.org/observations/31969455,https://static.inaturalist.org/photos/50093015/medium.jpg?1567403104,,"",,2,0,false,,"Tervuren, Belgium",50.83585,4.53486,,,,false,,,Fencepost jumping spider,Marpissa muscosa,Fencepost jumping spider,Arachnida,146723
37093786,2019-12-30 11:08:59 AM GMT+01:00,2019-12-30,2019-12-30 10:08:59 UTC,Brussels,63000,qgroom,2019-12-30 10:13:19 UTC,2019-12-30 10:33:33 UTC,needs_id,CC0,https://www.inaturalist.org/observations/37093786,https://static.inaturalist.org/photos/58748380/medium.jpeg?1577700807,,"",,0,0,false,2,"Tervuren, Belgium",50.8358650208,4.5350852013,,,,false,gps,gps,Blue Bottlefly,Calliphora vicina,Blue Blowfly,Insecta,119115
